problemUrl,topic,subTopic,striver_video,neetcode_video
https://leetcode.com/problems/max-area-of-island/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=max+area+of+island+leetcode+striver,https://www.youtube.com/results?search_query=max+area+of+island+leetcode+neetcode
https://leetcode.com/problems/rotting-oranges/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=rotting+oranges+leetcode+striver,https://www.youtube.com/results?search_query=rotting+oranges+leetcode+neetcode
https://leetcode.com/problems/01-matrix/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=01+matrix+leetcode+striver,https://www.youtube.com/results?search_query=01+matrix+leetcode+neetcode
https://leetcode.com/problems/number-of-provinces/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=number+of+provinces+leetcode+striver,https://www.youtube.com/results?search_query=number+of+provinces+leetcode+neetcode
https://leetcode.com/problems/clone-graph/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=clone+graph+leetcode+striver,https://www.youtube.com/results?search_query=clone+graph+leetcode+neetcode
https://leetcode.com/problems/course-schedule/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=course+schedule+leetcode+striver,https://www.youtube.com/results?search_query=course+schedule+leetcode+neetcode
https://leetcode.com/problems/course-schedule-ii/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=course+schedule+ii+leetcode+striver,https://www.youtube.com/results?search_query=course+schedule+ii+leetcode+neetcode
https://leetcode.com/problems/word-ladder/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=word+ladder+leetcode+striver,https://www.youtube.com/results?search_query=word+ladder+leetcode+neetcode
https://leetcode.com/problems/shortest-path-to-get-all-keys/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=shortest+path+to+get+all+keys+leetcode+striver,https://www.youtube.com/results?search_query=shortest+path+to+get+all+keys+leetcode+neetcode
https://leetcode.com/problems/find-the-town-judge/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=find+the+town+judge+leetcode+striver,https://www.youtube.com/results?search_query=find+the+town+judge+leetcode+neetcode
https://leetcode.com/problems/network-delay-time/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=network+delay+time+leetcode+striver,https://www.youtube.com/results?search_query=network+delay+time+leetcode+neetcode
https://leetcode.com/problems/path-with-minimum-effort/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=path+with+minimum+effort+leetcode+striver,https://www.youtube.com/results?search_query=path+with+minimum+effort+leetcode+neetcode
https://leetcode.com/problems/cheapest-flights-within-k-stops/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=cheapest+flights+within+k+stops+leetcode+striver,https://www.youtube.com/results?search_query=cheapest+flights+within+k+stops+leetcode+neetcode
https://leetcode.com/problems/is-graph-bipartite/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=is+graph+bipartite+leetcode+striver,https://www.youtube.com/results?search_query=is+graph+bipartite+leetcode+neetcode
https://leetcode.com/problems/redundant-connection/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=redundant+connection+leetcode+striver,https://www.youtube.com/results?search_query=redundant+connection+leetcode+neetcode
https://leetcode.com/problems/min-cost-to-connect-all-points/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=min+cost+to+connect+all+points+leetcode+striver,https://www.youtube.com/results?search_query=min+cost+to+connect+all+points+leetcode+neetcode
https://leetcode.com/problems/find-eventual-safe-states/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=find+eventual+safe+states+leetcode+striver,https://www.youtube.com/results?search_query=find+eventual+safe+states+leetcode+neetcode
https://leetcode.com/problems/word-ladder-ii/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=word+ladder+ii+leetcode+striver,https://www.youtube.com/results?search_query=word+ladder+ii+leetcode+neetcode
https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,Graphs,Shortest Path & Advanced Graph,https://www.youtube.com/results?search_query=longest+increasing+path+in+a+matrix+leetcode+striver,https://www.youtube.com/results?search_query=longest+increasing+path+in+a+matrix+leetcode+neetcode
